CITY,DATE,AGE,YEAR
"baldwyn, MS",2/21/05,Adult,2005
"Columbia, MS",2/21/05,Adult,2005
"jackson, MS",2/21/05,Adult,2005
"Tupelo, MS",2/21/05,Adult,2005
"Ellisville, MS",2/19/05,Adult,2005
"sylvarena, MS",2/19/05,Adult,2005
"Greenville, MS",2/18/05,Adult,2005
"Carriere(near Picayune), MS",2/16/05,Adult,2005
"Clinton, MS",2/16/05,Adult,2005
"Brandon, MS",2/16/05,Adult,2005
"Perkinston, MS",2/16/05,Adult,2005
"Jackson, MS",2/15/05,Adult,2005
"BOONEVILLE , MS",2/15/05,Adult,2005
"Bay Springs, MS",2/14/05,Adult,2005
"Columbia, MS",2/12/05,Adult,2005
"Jackson, MS",2/12/05,Adult,2005
"Greenville, MS",2/11/05,Adult,2005
"Port Gibson, MS",2/8/05,Adult,2005
"Greenwood, MS",2/8/05,Adult,2005
"Wesson, MS",2/7/05,Adult,2005
"Oxford, MS",4/15/05,Subadult,2005
"Clinton, MS",3/30/05,Subadult,2005
"Mantachie, MS",3/28/05,Subadult,2005
"Olive Branch, MS",3/3/04,Adult,2004
"Mantachie, MS",2/28/04,Adult,2004
"Vicksburg, MS",2/27/04,Adult,2004
"Madison, MS",2/27/04,Adult,2004
"Port Gibson, MS",2/24/04,Adult,2004
"Starkville, MS",2/22/04,Adult,2004
"Flowood, MS",2/22/04,Adult,2004
"greenwood, MS",2/22/04,Adult,2004
"Columbia, MS",2/20/04,Adult,2004
"Brandon, MS",2/20/04,Adult,2004
"Seminary, MS",2/20/04,Adult,2004
"Clinton, MS",2/19/04,Adult,2004
"HORN LAKE, MS",2/19/04,Adult,2004
"Columbia, MS",2/15/04,Adult,2004
"JACKSON, MS",2/13/04,Adult,2004
"Collinsville, MS",2/10/04,Adult,2004
"BOONEVILLE, MS",2/6/04,Adult,2004
"Columbia, MS",2/2/04,Adult,2004
"Brandon, MS",2/1/04,Adult,2004
"Bay Springs, MS",2/1/04,Adult,2004
"Gautier, MS",1/27/04,Adult,2004
"Greenwood, MS",1/25/04,Adult,2004
"Bolton, MS",1/25/04,Adult,2004
"JAYESS, MS",1/24/04,Adult,2004
"Columbia, MS",5/10/04,Subadult,2004
"Collinsville, MS",3/3/04,Subadult,2004
"Flora, MS",3/12/03,Adult,2003
"Olive Branch, MS",3/10/03,Adult,2003
"Starkville, MS",2/24/03,Adult,2003
"Clinton, MS",2/23/03,Adult,2003
"Horn Lake, MS",2/23/03,Adult,2003
"Madison, MS",2/23/03,Adult,2003
"Mantachie, MS",2/23/03,Adult,2003
"Shelby, MS",2/21/03,Adult,2003
"Schlater, MS",2/13/03,Adult,2003
"Port Gibson, MS",2/13/03,Adult,2003
"Brookhaven, MS",2/13/03,Adult,2003
"Booneville, MS",2/13/03,Adult,2003
"Tupelo, MS",2/12/03,Adult,2003
"Collinsville, MS",2/12/03,Adult,2003
"Sumrall, MS",2/12/03,Adult,2003
"Greenwood, MS",2/11/03,Adult,2003
"Greenwood, MS",2/11/03,Adult,2003
"Bay Springs, MS",2/11/03,Adult,2003
"Bay Springs, MS",2/11/03,Adult,2003
"Pascagoula, MS",2/11/03,Adult,2003
"Seminary, MS",2/8/03,Adult,2003
"Columbia, MS",2/8/03,Adult,2003
"Biloxi, MS",2/7/03,Adult,2003
"Brandon, MS",2/4/03,Adult,2003
"Madison, MS",4/13/03,Subadult,2003
"Biloxi, MS",3/27/03,Subadult,2003
"Columbia, MS",3/25/03,Subadult,2003
"Olive Branch, MS",3/15/02,Adult,2002
"Enterprise, MS",3/12/02,Adult,2002
"Horn Lake, MS",3/12/02,Adult,2002
"Benoit, MS",3/6/02,Adult,2002
"Collinsville, MS",2/28/02,Adult,2002
"Saucier, MS",2/23/02,Adult,2002
"Nesbit, MS",2/23/02,Adult,2002
"Jayess, MS",2/20/02,Adult,2002
"Picayune, MS",2/19/02,Adult,2002
"Aberdeen, MS",2/19/02,Adult,2002
"Columbus, MS",2/19/02,Adult,2002
"Seminary, MS",2/19/02,Adult,2002
"Columbia, MS",2/16/02,Adult,2002
"Meridian, MS",2/15/02,Adult,2002
"Wesson, MS",2/13/02,Adult,2002
"Tupelo, MS",2/13/02,Adult,2002
"Flora, MS",2/13/02,Adult,2002
"Leland, MS",2/12/02,Adult,2002
"Booneville, MS",2/11/02,Adult,2002
"Brookhaven, MS",2/10/02,Adult,2002
"Brandon, MS",2/10/02,Adult,2002
"Bay Springs, MS",2/7/02,Adult,2002
"Greenville, MS",2/1/02,Adult,2002
"Jackson, MS",1/29/02,Adult,2002
"Pascagoula, MS",1/29/02,Adult,2002
"Greenwood, MS",1/28/02,Adult,2002
"Biloxi, MS",4/16/02,Subadult,2002
"Columbia, MS",4/1/02,Subadult,2002
"Olive Branch, MS",3/12/01,Adult,2001
"Coldwater, MS",3/11/01,Adult,2001
"Starkville, MS",3/10/01,Adult,2001
"Charleston, MS",3/9/01,Adult,2001
"Horn Lake, MS",3/9/01,Adult,2001
"Collinsville, MS",2/28/01,Adult,2001
"Guntown, MS",2/24/01,Adult,2001
"Tupelo, MS",2/23/01,Adult,2001
"Greenwood, MS",2/20/01,Adult,2001
"Schlater, MS",2/20/01,Adult,2001
"Prairie, MS",2/19/01,Adult,2001
"Port Gibson, MS",2/17/01,Adult,2001
"Flora, MS",2/16/01,Adult,2001
"Brookhaven, MS",2/15/01,Adult,2001
"Greenville, MS",2/12/01,Adult,2001
"Wesson, MS",2/10/01,Adult,2001
"Columbia, MS",2/10/01,Adult,2001
"Carrollton, MS",2/8/01,Adult,2001
"Benoit, MS",2/8/01,Adult,2001
"Brandon, MS",2/8/01,Adult,2001
"Booneville, MS",2/8/01,Adult,2001
"Bay Springs, MS",2/7/01,Adult,2001
"Meridian, MS",2/6/01,Adult,2001
"Pass Christian, MS",2/6/01,Adult,2001
"Columbus, MS",2/6/01,Adult,2001
"Seminary, MS",2/5/01,Adult,2001
"Hernando, MS",2/5/01,Adult,2001
"Brandon, MS",4/2/01,Subadult,2001
"Holly Springs, MS",4/1/00,Adult,2000
"Coldwater, MS",3/11/00,Adult,2000
"Collinsville, MS",3/5/00,Adult,2000
"Corinth, MS",3/3/00,Adult,2000
"Horn Lake, MS",3/2/00,Adult,2000
"Nesbit, MS",3/1/00,Adult,2000
"Guntown, MS",3/1/00,Adult,2000
"Enterprise, MS",3/1/00,Adult,2000
"Olive Branch, MS",2/28/00,Adult,2000
"Belmont, MS",2/24/00,Adult,2000
"Gulfport, MS",2/23/00,Adult,2000
"Flora, MS",2/22/00,Adult,2000
"Picayune, MS",2/19/00,Adult,2000
"Port Gibson, MS",2/18/00,Adult,2000
"Saltillo, MS",2/18/00,Adult,2000
"Ocean Springs, MS",2/18/00,Adult,2000
"Clinton, MS",2/17/00,Adult,2000
"Caledonia, MS",2/15/00,Adult,2000
"Meridian, MS",2/15/00,Adult,2000
"Lake Cormorant, MS",2/15/00,Adult,2000
"Raymond, MS",2/15/00,Adult,2000
"Booneville, MS",2/14/00,Adult,2000
"Pascagoula, MS",2/12/00,Adult,2000
"Jackson, MS",2/11/00,Adult,2000
"Columbia, MS",2/9/00,Adult,2000
"Carrollton, MS",2/9/00,Adult,2000
"Leland, MS",2/9/00,Adult,2000
"Bay Springs, MS",2/8/00,Adult,2000
"Columbus, MS",2/7/00,Adult,2000
"Hattiesburg, MS",2/7/00,Adult,2000
"Greenwood, MS",2/7/00,Adult,2000
"Lumberton, MS",1/27/00,Adult,2000
"Belzoni, MS",1/26/00,Adult,2000
"Seminary, MS",1/21/00,Adult,2000
"Columbus, MS",3/25/00,Subadult,2000
"Brandon, MS",3/22/00,Subadult,2000
"Leland, MS",3/21/00,Subadult,2000
"Carrollton, MS",3/17/00,Subadult,2000
"Bay Springs, MS",3/6/00,Subadult,2000
"Raymond, MS",3/5/00,Subadult,2000
"Jackson, MS",3/1/00,Subadult,2000
"Olive Branch, MS",3/17/99,Adult,1999
"Leland, MS",3/8/99,Adult,1999
"Enterprise, MS",3/2/99,Adult,1999
"Waynesboro, MS",2/28/99,Adult,1999
"Mississippi State, MS",2/28/99,Adult,1999
"Corinth, MS",2/25/99,Adult,1999
"Gulfport, MS",2/25/99,Adult,1999
"Lake Cormorant, MS",2/25/99,Adult,1999
"Nesbit, MS",2/25/99,Adult,1999
"Banner, MS",2/25/99,Adult,1999
"Brandon, MS",2/25/99,Adult,1999
"Meridian, MS",2/24/99,Adult,1999
"Star, MS",2/24/99,Adult,1999
"Brandon, MS",2/24/99,Adult,1999
"Iuka, MS",2/21/99,Adult,1999
"Tupelo, MS",2/20/99,Adult,1999
"Cleveland, MS",2/20/99,Adult,1999
"Horn Lake, MS",2/20/99,Adult,1999
"Bay Springs, MS",2/18/99,Adult,1999
"Tupelo, MS",2/18/99,Adult,1999
"Columbus, MS",2/11/99,Adult,1999
"Booneville, MS",2/9/99,Adult,1999
"Columbia, MS",2/8/99,Adult,1999
"Greenwood, MS",2/7/99,Adult,1999
"Wesson, MS",2/6/99,Adult,1999
"Seminary, MS",2/5/99,Adult,1999
"Greenville, MS",2/5/99,Adult,1999
"Magnolia, MS",2/4/99,Adult,1999
"Raymond, MS",2/4/99,Adult,1999
"Derma, MS",2/2/99,Adult,1999
"Greenwood, MS",1/30/99,Adult,1999
"Pontotoc, MS",5/6/99,Subadult,1999
"Derma, MS",4/5/99,Subadult,1999
"Coldwater, MS",4/3/99,Subadult,1999
"Columbus, MS",4/2/99,Subadult,1999
"Bay Springs, MS",3/17/99,Subadult,1999
"Columbia, MS",3/15/99,Subadult,1999
"Jackson, MS",3/15/99,Subadult,1999
"Leland, MS",2/17/99,Subadult,1999
"Olive Branch, MS",3/25/98,Adult,1998
"Florence, MS",3/24/98,Adult,1998
"Horn Lake, MS",2/28/98,Adult,1998
"Picayune, MS",2/26/98,Adult,1998
"Lake Cormorant, MS",2/25/98,Adult,1998
"Ocean Springs, MS",2/25/98,Adult,1998
"Smithville, MS",2/21/98,Adult,1998
"Booneville, MS",2/20/98,Adult,1998
"Tupelo, MS",2/20/98,Adult,1998
"Tylertown, MS",2/18/98,Adult,1998
"Corinth, MS",2/18/98,Adult,1998
"Carrollton, MS",2/18/98,Adult,1998
"Bay Springs, MS",2/17/98,Adult,1998
"Gulfport, MS",2/16/98,Adult,1998
"Columbus, MS",2/14/98,Adult,1998
"Columbia, MS",2/14/98,Adult,1998
"Raymond, MS",2/10/98,Adult,1998
"Greenwood, MS",2/10/98,Adult,1998
"Jackson, MS",2/5/98,Adult,1998
"Itta Bena, MS",2/3/98,Adult,1998
